title,district,area,direction,price,types
整租·新陆花苑 2室1厅 南,临平路,77.77,南,6800,2室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室1厅 南,临平路,101.38,南,13000,2室1厅2卫
整租·曲阳名邸 1室2厅 南,凉城,74.29,南,6800,1室2厅1卫
整租·平和大楼 1室0厅 南,临平路,40.05,南,4800,1室0厅1卫
整租·广中四村 2室1厅 南,凉城,38.0,南,4500,2室1厅1卫
整租·同乐村 2室2厅 南,鲁迅公园,58.92,南,6100,2室2厅1卫
整租·通州路402号 1室1厅 南,临平路,37.83,南,3700,1室1厅1卫
整租·新海城 3室1厅 南,江湾镇,107.38,南,7200,3室1厅1卫
整租·明光公寓 2室2厅 南,凉城,126.5,南,9000,2室2厅1卫
整租·甜爱别墅(别墅) 5室2厅 复式 南,鲁迅公园,300.0,南,58000,5室2厅3卫
整租·大连西路23号 3室2厅 南,曲阳,50.09,南,5200,3室2厅1卫
整租·远虹大厦 1室1厅 南,临平路,54.87,南,6300,1室1厅1卫
整租·临江大厦 2室1厅 南,北外滩,70.0,南,13500,2室1厅1卫
整租·中皇广场 3室2厅 东南/南,临平路,149.74,东南 南,13000,3室2厅2卫
整租·柳林公寓 2室2厅 南,凉城,107.13,南,9800,2室2厅1卫
整租·文苑小区(虹口) 3室1厅 南,凉城,97.14,南,6700,3室1厅1卫
整租·广中二村 4室2厅 复式 南,凉城,170.0,南,14500,4室2厅2卫
整租·馨虹苑 3室2厅 南,北外滩,118.95,南,10500,3室2厅1卫
整租·大连小区 1室1厅 南,临平路,43.41,南,5100,1室1厅1卫
整租·原林小区 2室2厅 南,曲阳,94.3,南,7500,2室2厅1卫
整租·新一小区 1室1厅 南,江湾镇,32.83,南,3800,1室1厅1卫
整租·景明大厦 1室1厅 南,凉城,56.7,南,5800,1室1厅1卫
整租·凉城四村 1室1厅 南,凉城,35.04,南,3200,1室1厅1卫
整租·虹连大楼 1室0厅 南,曲阳,43.78,南,4200,1室0厅1卫
整租·曲阳林云小区 2室1厅 南,曲阳,55.73,南,5500,2室1厅1卫
整租·巴林小区 2室1厅 南,曲阳,52.73,南,6000,2室1厅1卫
整租·和平商厦 2室2厅 南,临平路,119.33,南,10000,2室2厅1卫
整租·优抚园 1室0厅 南,曲阳,33.86,南,4600,1室0厅1卫
整租·星苑小区 2室1厅 南,凉城,53.86,南,4300,2室1厅1卫
整租·邢长小区 1室1厅 南,四川北路,22.0,南,3500,1室1厅1卫
整租·庐迅大厦 3室1厅 北,鲁迅公园,130.0,北,12000,3室1厅2卫
整租·瑞虹新城悦庭 1室2厅 南,临平路,73.86,南,18500,1室2厅1卫
整租·恒业路311弄 2室1厅 南,鲁迅公园,60.7,南,5800,2室1厅1卫
整租·一品新筑苑 2室2厅 南,江湾镇,94.67,南,7500,2室2厅1卫
整租·商洛小区 1室1厅 北,凉城,30.0,北,3300,1室1厅1卫
整租·恒城花苑 3室2厅 南,鲁迅公园,118.62,南,13800,3室2厅2卫
整租·欧阳花苑 3室2厅 南,鲁迅公园,105.47,南,8500,3室2厅1卫
整租·星苑小区 2室1厅 南,凉城,54.89,南,4200,2室1厅1卫
整租·西江湾路235弄 1室1厅 南,鲁迅公园,35.02,南,3800,1室1厅1卫
整租·文华苑(虹口) 2室1厅 南,凉城,75.27,南,5900,2室1厅1卫
整租·凯虹家园 2室2厅 南,临平路,101.93,南,12500,2室2厅1卫
整租·城城金岛苑 2室2厅 南,凉城,88.62,南,7800,2室2厅1卫
整租·学府花苑 2室1厅 南,江湾镇,49.58,南,4500,2室1厅1卫
整租·白金府邸 3室2厅 南,北外滩,130.11,南,18000,3室2厅2卫
整租·新外滩花苑 2室2厅 南,北外滩,120.38,南,19000,2室2厅1卫
整租·四季沙龙公寓 3室2厅 南,江湾镇,110.41,南,9000,3室2厅1卫
整租·恒升半岛 1室0厅 南,北外滩,36.25,南,4290,1室0厅1卫
整租·灵新小区 2室0厅 南/北,凉城,50.91,南 北,4500,2室0厅1卫
整租·优抚园 1室0厅 南,曲阳,30.69,南,4200,1室0厅1卫
整租·昆山路172弄 1室0厅 南,北外滩,16.6,南,3000,1室0厅1卫
整租·灵新小区 2室0厅 东/北,凉城,41.68,东 北,4500,2室0厅1卫
整租·晨林花苑 3室2厅 南/西/北,临平路,138.0,南 西 北,12700,3室2厅2卫
整租·双东小区 2室1厅 南,曲阳,53.06,南,4800,2室1厅1卫
整租·瑞虹新城怡庭 2室1厅 南,临平路,103.0,南,19500,2室1厅1卫
整租·欧九小区 2室1厅 南/北,鲁迅公园,51.44,南 北,5300,2室1厅1卫
整租·凯虹家园 2室2厅 南,临平路,101.93,南,11000,2室2厅1卫
整租·良辰美景公寓 3室2厅 南,江湾镇,131.54,南,8400,3室2厅2卫
整租·大连新村 1室1厅 南,曲阳,35.07,南,3900,1室1厅1卫
整租·场中路10弄 1室1厅 南,江湾镇,37.5,南,4000,1室1厅1卫
整租·红馥里 3室1厅 南,江湾镇,100.93,南,7000,3室1厅1卫
整租·墨翠里 1室1厅 南,江湾镇,59.39,南,5300,1室1厅1卫
整租·浦江名邸 2室2厅 南,临平路,142.48,南,18000,2室2厅2卫
整租·欧阳名邸 2室1厅 南/北,鲁迅公园,106.32,南 北,8800,2室1厅1卫
整租·玉田新村 1室0厅 南,曲阳,36.42,南,2800,1室0厅1卫
整租·瑞虹新城(一期) 2室1厅 南,临平路,70.66,南,9500,2室1厅1卫
整租·国际公寓 3室2厅 南/北,临平路,89.3,南 北,9000,3室2厅1卫
整租·玉田新村 1室0厅 南,曲阳,33.72,南,3500,1室0厅1卫
整租·鸿旭豪苑(酒店式公寓) 1室1厅 南,北外滩,38.0,南,5300,1室1厅1卫
整租·东海小区 1室1厅 西南,北外滩,44.5,西南,7500,1室1厅1卫
整租·飘鹰东方花园 2室2厅 南,曲阳,115.0,南,13500,2室2厅2卫
整租·谭家桥小区 1室1厅 南,鲁迅公园,41.5,南,5500,1室1厅1卫
整租·银欣花苑(虹口) 3室2厅 南,临平路,120.8,南,11500,3室2厅2卫
整租·车站南路407弄 1室1厅 南,凉城,46.18,南,3700,1室1厅1卫
整租·南崇明路1号 3室2厅 北/东北,四川北路,124.02,北 东北,16000,3室2厅2卫
整租·金轩大邸 2室2厅 南/西,临平路,115.02,南 西,12500,2室2厅1卫
整租·侯家宅 1室1厅 南,凉城,28.78,南,3500,1室1厅1卫
整租·嘉和国际大厦 1室1厅 东北,鲁迅公园,70.72,东北,10000,1室1厅1卫
整租·招商虹玺 3室1厅 南,临平路,105.0,南,18000,3室1厅2卫
整租·水电路108弄 2室1厅 南,凉城,58.89,南,5500,2室1厅1卫
整租·爱家豪庭 2室2厅 南,临平路,108.3,南,11500,2室2厅1卫
整租·文新小区 2室1厅 南/北,江湾镇,55.31,南 北,4900,2室1厅1卫
整租·文治路30弄 2室0厅 南,江湾镇,58.03,南,6000,2室0厅1卫
整租·沪办大厦 2室1厅 东南,曲阳,91.96,东南,4300,2室1厅1卫
整租·大连西路17号 1室1厅 南,曲阳,31.76,南,4200,1室1厅1卫
整租·纪念一小区 1室1厅 南,江湾镇,40.24,南,4200,1室1厅1卫
整租·嘉和国际大厦 1室1厅 东南,鲁迅公园,96.25,东南,12500,1室1厅1卫
整租·墨翠里 1室1厅 南/北,江湾镇,59.39,南 北,5200,1室1厅1卫
整租·通海小区 2室1厅 南,临平路,46.04,南,6000,2室1厅1卫
整租·复城国际(公寓) 3室2厅 南,曲阳,153.0,南,15000,3室2厅2卫
整租·赤一小区 2室1厅 南,曲阳,45.46,南,4800,2室1厅1卫
整租·何家宅小区 1室0厅 南,鲁迅公园,33.49,南,3300,1室0厅1卫
整租·逸兴苑 2室1厅 南,江湾镇,79.84,南,6000,2室1厅1卫
整租·飘鹰花苑 2室1厅 南,临平路,72.59,南,7500,2室1厅1卫
整租·欧阳花苑 2室2厅 西南,鲁迅公园,110.81,西南,8900,2室2厅1卫
整租·同鸣路157号 2室1厅 南/北,鲁迅公园,69.19,南 北,7200,2室1厅1卫
整租·密二小区 1室1厅 南,曲阳,39.25,南,6000,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南/西南,临平路,86.61,南 西南,13000,2室2厅1卫
整租·四平路幸福村 2室0厅 南/北,曲阳,56.47,南 北,5500,2室0厅1卫
整租·广中路312号 1室1厅 南,凉城,38.01,南,3500,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 3室2厅 南,临平路,117.22,南,14000,3室2厅2卫
整租·白金府邸 4室2厅 南,北外滩,208.3,南,30000,4室2厅3卫
整租·同心路93弄 1室1厅 南,鲁迅公园,35.3,南,4800,1室1厅1卫
整租·东体小区 1室1厅 南,曲阳,39.27,南,4500,1室1厅1卫
整租·墨翠里 3室1厅 南,江湾镇,74.0,南,6000,3室1厅1卫
整租·墨翠里 2室2厅 南,江湾镇,73.76,南,6200,2室2厅1卫
整租·天宝路358弄 2室2厅 南,临平路,52.87,南,5500,2室2厅1卫
整租·学府花苑 2室1厅 南,江湾镇,169.31,南,4800,2室1厅1卫
整租·东方都市景苑 3室2厅 东南,临平路,130.0,东南,14000,3室2厅1卫
整租·墨翠里 3室2厅 南,江湾镇,96.0,南,7800,3室2厅1卫
整租·望隆苑 3室2厅 南,江湾镇,116.77,南,9200,3室2厅1卫
整租·邢家桥南路133号 1室1厅 东南,四川北路,43.37,东南,6200,1室1厅1卫
整租·逸仙小区 2室1厅 南,江湾镇,77.42,南,6500,2室1厅1卫
整租·广苑小区 1室1厅 南,凉城,48.84,南,4300,1室1厅1卫
整租·通州路423号 2室1厅 南,临平路,46.61,南,5200,2室1厅1卫
整租·车站北路491弄 1室1厅 南,凉城,37.87,南,3800,1室1厅1卫
整租·瑞虹新城(一期) 1室1厅 南,临平路,50.84,南,8300,1室1厅1卫
整租·水电小区 1室1厅 南,凉城,32.01,南,3500,1室1厅1卫
整租·瑞虹新城怡庭 2室2厅 南,临平路,100.43,南,18000,2室2厅1卫
整租·欣逸家园 1室1厅 南,江湾镇,42.89,南,4220,1室1厅1卫
整租·凯润金城 1室1厅 南,四川北路,76.53,南,8800,1室1厅1卫
整租·锦苑小区(虹口) 1室1厅 南,凉城,45.89,南,3800,1室1厅1卫
整租·瑞虹新城天悦郡庭 2室1厅 南,临平路,94.99,南,19000,2室1厅1卫
整租·中信虹港名庭 1室1厅 南,临平路,95.0,南,7800,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南,临平路,101.05,南,12300,2室2厅2卫
整租·招商虹玺 3室2厅 南,临平路,105.37,南,18500,3室2厅2卫
整租·爱家豪庭 2室1厅 南/北,临平路,100.11,南 北,12300,2室1厅1卫
整租·巴林小区 1室1厅 南,曲阳,35.92,南,3500,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南,临平路,109.29,南,13500,2室2厅1卫
整租·嘉和国际大厦 1室0厅 北,鲁迅公园,69.81,北,7500,1室0厅1卫
整租·玉田新村 1室0厅 南,曲阳,33.82,南,3000,1室0厅1卫
整租·紫金公馆 1室1厅 南,凉城,47.13,南,4800,1室1厅1卫
整租·耀江国际广场(公寓) 2室2厅 南,北外滩,99.82,南,11000,2室2厅1卫
整租·晶钻博华(公寓) 3室2厅 南,鲁迅公园,150.0,南,18000,3室2厅2卫
整租·瑞虹新城二期(优贤生活) 2室1厅 南,临平路,86.61,南,13900,2室1厅1卫
整租·赤峰小区 2室1厅 南,曲阳,74.9,南,6800,2室1厅1卫
整租·掬水轩 3室2厅 南,凉城,104.32,南,10800,3室2厅1卫
整租·虹仪小区 2室2厅 南,鲁迅公园,85.53,南,8500,2室2厅1卫
整租·瑞虹新城(三期) 3室2厅 南/北,临平路,147.85,南 北,18800,3室2厅2卫
整租·天宝华庭 1室1厅 南,曲阳,37.6,南,4250,1室1厅1卫
整租·瑞虹新城璟庭 1室2厅 南,临平路,77.87,南,13800,1室2厅1卫
整租·乾弘佳园 2室2厅 南,凉城,90.01,南,7000,2室2厅1卫
整租·海伦新苑 3室2厅 南,四川北路,144.3,南,12000,3室2厅2卫
整租·瑞虹新城悦庭 2室2厅 南,临平路,105.0,南,18500,2室2厅1卫
整租·阳光前景 3室2厅 南,北外滩,135.65,南,15000,3室2厅1卫
整租·招商虹玺 3室2厅 南,临平路,92.0,南,21800,3室2厅1卫
整租·西江湾路101-115号小区 1室1厅 南,鲁迅公园,42.47,南,5200,1室1厅1卫
整租·欣逸家园 1室1厅 南,江湾镇,42.89,南,4220,1室1厅1卫
整租·凯润金城 1室1厅 南,四川北路,76.53,南,8800,1室1厅1卫
整租·锦苑小区(虹口) 1室1厅 南,凉城,45.89,南,3800,1室1厅1卫
整租·瑞虹新城天悦郡庭 2室1厅 南,临平路,94.99,南,19000,2室1厅1卫
整租·中信虹港名庭 1室1厅 南,临平路,95.0,南,7800,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南,临平路,101.05,南,12300,2室2厅2卫
整租·招商虹玺 3室2厅 南,临平路,105.37,南,18500,3室2厅2卫
整租·爱家豪庭 2室1厅 南/北,临平路,100.11,南 北,12300,2室1厅1卫
整租·巴林小区 1室1厅 南,曲阳,35.92,南,3500,1室1厅1卫
整租·瑞虹新城二期(优贤生活) 2室2厅 南,临平路,109.29,南,13500,2室2厅1卫
整租·嘉和国际大厦 1室0厅 北,鲁迅公园,69.81,北,7500,1室0厅1卫
整租·玉田新村 1室0厅 南,曲阳,33.82,南,3000,1室0厅1卫
整租·紫金公馆 1室1厅 南,凉城,47.13,南,4800,1室1厅1卫
整租·耀江国际广场(公寓) 2室2厅 南,北外滩,99.82,南,11000,2室2厅1卫
整租·晶钻博华(公寓) 3室2厅 南,鲁迅公园,150.0,南,18000,3室2厅2卫
整租·瑞虹新城二期(优贤生活) 2室1厅 南,临平路,86.61,南,13900,2室1厅1卫
整租·赤峰小区 2室1厅 南,曲阳,74.9,南,6800,2室1厅1卫
整租·掬水轩 3室2厅 南,凉城,104.32,南,10800,3室2厅1卫
整租·虹仪小区 2室2厅 南,鲁迅公园,85.53,南,8500,2室2厅1卫
整租·瑞虹新城(三期) 3室2厅 南/北,临平路,147.85,南 北,18800,3室2厅2卫
整租·多伦多公馆 2室1厅 西,四川北路,60.0,西,7600,2室1厅1卫
整租·大三小区 1室1厅 南,曲阳,40.27,南,4300,1室1厅1卫
整租·同心路971号 1室1厅 南,凉城,37.99,南,3800,1室1厅1卫
整租·曲阳名邸 1室2厅 南,凉城,74.29,南,6800,1室2厅1卫
整租·中虹明珠苑 2室2厅 南,北外滩,107.01,南,12300,2室2厅1卫
整租·远虹大厦 2室1厅 南,临平路,67.91,南,7200,2室1厅1卫
整租·新中新村 2室1厅 南,凉城,60.35,南,4600,2室1厅1卫
整租·掬水轩 3室2厅 南,凉城,104.45,南,11800,3室2厅1卫
整租·华东公寓 2室1厅 东北,凉城,93.15,东北,7200,2室1厅1卫
整租·邮电二村 2室1厅 南,曲阳,60.83,南,4800,2室1厅1卫
整租·同心路125弄 2室0厅 南,鲁迅公园,51.5,南,6500,2室0厅1卫
整租·广中三村 1室1厅 南,凉城,33.74,南,4600,1室1厅1卫
整租·瑞虹新城怡庭 2室2厅 南,临平路,109.17,南,17000,2室2厅1卫
整租·绿苑小区(虹口) 2室1厅 南,凉城,50.72,南,5000,2室1厅1卫
整租·纪念小区 2室1厅 南,江湾镇,49.12,南,4100,2室1厅1卫
整租·水电路1344弄 2室1厅 南,凉城,51.09,南,5300,2室1厅1卫
整租·香港丽园 3室2厅 南,临平路,112.56,南,11800,3室2厅1卫
整租·瑞虹新城铭庭 2室2厅 南,临平路,90.0,南,13300,2室2厅1卫
整租·瑞虹新城(一期) 2室2厅 南,临平路,70.66,南,12800,2室2厅1卫
整租·曲一花苑 2室1厅 南,曲阳,56.79,南,5900,2室1厅1卫
整租·公平大楼 2室1厅 南,北外滩,72.7,南,6300,2室1厅1卫
整租·瑞虹新城璟庭 3室2厅 南,临平路,141.6,南,21000,3室2厅2卫
整租·运三小区 1室1厅 南,曲阳,39.19,南,3800,1室1厅1卫
整租·曲一花苑 2室1厅 南,曲阳,56.79,南,6200,2室1厅1卫
整租·江杨家园 1室1厅 南,江湾镇,53.04,南,4800,1室1厅1卫
整租·灵新小区 1室1厅 南,凉城,43.51,南,4300,1室1厅1卫
整租·灵新小区 1室1厅 南,凉城,36.82,南,3800,1室1厅1卫
整租·西二小区 1室1厅 南,曲阳,39.92,南,5200,1室1厅1卫
整租·凉东小区 2室1厅 南/北,凉城,56.74,南 北,5500,2室1厅1卫
整租·良辰美景公寓 3室2厅 南,江湾镇,131.54,南,8400,3室2厅2卫
整租·大连新村 1室1厅 南,曲阳,35.07,南,3900,1室1厅1卫
整租·场中路10弄 1室1厅 南,江湾镇,37.5,南,4000,1室1厅1卫
整租·红馥里 3室1厅 南,江湾镇,100.93,南,7000,3室1厅1卫
整租·墨翠里 1室1厅 南,江湾镇,59.39,南,5300,1室1厅1卫
整租·浦江名邸 2室2厅 南,临平路,142.48,南,18000,2室2厅2卫
整租·瑞虹新城怡庭 2室2厅 南,临平路,100.43,南,18000,2室2厅1卫
整租·欣逸家园 1室1厅 南,江湾镇,42.89,南,4220,1室1厅1卫
整租·凯润金城 1室1厅 南,四川北路,76.53,南,8800,1室1厅1卫
整租·锦苑小区(虹口) 1室1厅 南,凉城,45.89,南,3800,1室1厅1卫
整租·瑞虹新城天悦郡庭 2室1厅 南,临平路,94.99,南,19000,2室1厅1卫
整租·欧阳小区 1室1厅 南,鲁迅公园,36.65,南,3250,1室1厅1卫
整租·欣逸家园 1室1厅 南,江湾镇,42.74,南,5200,1室1厅1卫
整租·九联小区 1室1厅 南,北外滩,51.92,南,5000,1室1厅1卫
整租·沪办大厦 2室1厅 东南,曲阳,98.97,东南,4500,2室1厅1卫
整租·场中路8弄 2室0厅 南,江湾镇,51.77,南,5400,2室0厅1卫
整租·国际明佳城 1室1厅 南,四川北路,58.3,南,8500,1室1厅1卫
整租·同乐村 2室1厅 东南,鲁迅公园,60.0,东南,4800,2室1厅2卫
整租·江杨家园 2室1厅 南,江湾镇,77.26,南,5800,2室1厅1卫
整租·紫虹嘉苑 2室2厅 南,临平路,103.85,南,12000,2室2厅1卫
整租·墨翠里 2室2厅 南/北,江湾镇,78.0,南 北,5200,2室2厅1卫
整租·和泰玫瑰园 2室2厅 南,北外滩,108.24,南,11000,2室2厅2卫
整租·凯虹家园 2室1厅 南,临平路,99.15,南,11000,2室1厅1卫
整租·紫金公馆 1室1厅 南,凉城,47.7,南,4750,1室1厅1卫
整租·东体小区 2室1厅 南/北,曲阳,46.99,南 北,5600,2室1厅1卫
整租·欧九小区 2室1厅 东/南,鲁迅公园,55.09,东 南,5500,2室1厅1卫
整租·西宝兴路949弄 2室0厅 南,凉城,47.25,南,4800,2室0厅1卫
整租·优抚园 1室1厅 南,曲阳,35.52,南,4500,1室1厅1卫
整租·远虹大厦 1室1厅 南,临平路,54.83,南,6500,1室1厅1卫
整租·平和大楼 1室1厅 南,临平路,59.33,南,6300,1室1厅1卫
整租·振新大厦 1室1厅 南,曲阳,78.68,南,8300,1室1厅1卫
整租·哈尔滨路229号 1室1厅 西北,临平路,25.1,西北,3800,1室1厅1卫
整租·耀江国际广场(公寓) 3室2厅 南/北,北外滩,168.0,南 北,18500,3室2厅2卫
整租·天宝路358弄 1室1厅 南,临平路,36.1,南,4200,1室1厅1卫
整租·西江湾路235弄 2室1厅 南,鲁迅公园,58.14,南,5500,2室1厅1卫
整租·临平路256弄 1室1厅 北,临平路,29.33,北,3700,1室1厅1卫
整租·东方公寓(虹口) 2室1厅 南,江湾镇,72.32,南,4900,2室1厅1卫
整租·奎照路411弄 2室1厅 南,江湾镇,56.97,南,4700,2室1厅1卫
整租·银欣花苑(虹口) 2室2厅 南,临平路,109.94,南,10900,2室2厅1卫
整租·瑞虹新城(一期) 2室2厅 西南,临平路,89.06,西南,10800,2室2厅2卫
整租·机施公寓 2室1厅 南,鲁迅公园,50.75,南,6900,2室1厅1卫
整租·红馥里 1室1厅 南,江湾镇,59.15,南,5000,1室1厅1卫
整租·东体育会路119弄 1室1厅 南,鲁迅公园,41.4,南,4300,1室1厅1卫
整租·上农二小区 1室0厅 南,凉城,33.51,南,3800,1室0厅1卫
整租·灵新小区 2室1厅 南/北,凉城,69.68,南 北,6200,2室1厅1卫
整租·虹口花苑 2室2厅 南,鲁迅公园,85.81,南,7800,2室2厅1卫
整租·建邦16区 2室2厅 南,临平路,98.78,南,13000,2室2厅1卫
整租·瑞虹新城璟庭 1室1厅 南,临平路,77.87,南,15500,1室1厅1卫
整租·西南小区 2室1厅 南,曲阳,44.29,南,5800,2室1厅1卫
整租·瑞虹新城二期(优贤生活) 3室2厅 南,临平路,120.0,南,16000,3室2厅2卫
整租·西南小区 1室0厅 南,曲阳,33.18,南,3800,1室0厅1卫
整租·科艺小区 2室1厅 南,凉城,60.15,南,5200,2室1厅1卫
整租·密二小区 1室1厅 南,曲阳,38.92,南,3900,1室1厅1卫
整租·建唐大楼 2室1厅 南,北外滩,64.29,南,7700,2室1厅1卫
整租·墨翠里 3室1厅 南,江湾镇,75.46,南,5800,3室1厅1卫
整租·大连西路25号 1室0厅 南,曲阳,29.82,南,3600,1室0厅1卫
整租·锦苑小区(虹口) 1室1厅 南,凉城,39.73,南,3600,1室1厅1卫
整租·中虹花园锦绣文华 3室3厅 南,凉城,166.16,南,17000,3室3厅1卫
整租·玫瑰广场 2室2厅 南,四川北路,121.11,南,13000,2室2厅2卫
整租·车站西路小区 3室1厅 西/北,江湾镇,64.68,西 北,5000,3室1厅1卫
整租·广中二村 1室0厅 东南,凉城,34.1,东南,3800,1室0厅1卫
整租·招商虹玺 3室2厅 南,临平路,106.0,南,23000,3室2厅2卫
整租·绿苑小区(虹口) 1室1厅 南,凉城,39.99,南,4200,1室1厅1卫
